empresa,subcta,tipo_obs,numero_obs,observacion,usuarientrada,dataalta,empresa_id,subcta_id,name
1,4301138,90,1,ENERO/13 PRESENTAN CONCURSO ACREEDORES,,2014-09-03,1,1_4301138,1_4301138_90_1
1,4301138,90,2,"DEJAN UNA DEUDA DE 918,30",,2014-09-03,1,1_4301138,1_4301138_90_2
1,4300012,99,2,FER FACTURA EL DIA 20 I ADELANTARLA PER FAX.932463071,,2014-09-03,1,1_4300012,1_4300012_99_2
1,4301128,99,2,ANTIGUO CROMTECH,,2014-09-03,1,1_4301128,1_4301128_99_2
1,4000163,3,1,20/02/98 PUEDEN SUMINISTRAR ANODO DE ESTAÑO FORMA MEDIA BOLA,,2014-09-03,1,1_4000163,1_4000163_3_1
1,4301072,11,1,**JSF CERRADA 2009**,,2014-09-03,1,1_4301072,1_4301072_11_1
1,4301408,11,3,ENERO/05 LLAMA SOLICITANDO PEINE TITANIO-HA CAMBIADO DIRECC.,,2014-09-03,1,1_4301408,1_4301408_11_3
1,4310005,11,1,15/02/2005- JSF-CERRO,,2014-09-03,1,1_4310005,1_4310005_11_1
1,4301499,91,1,*OJO* EN LOS DOS PEDIDOS ANTERIORES HA DEVUELTO EL MATERIAL,,2014-09-03,1,1_4301499,1_4301499_91_1
1,4301231,11,1,15/02/05 JSF- HAN CERRADI LINEA BAÑOS,,2014-09-03,1,1_4301231,1_4301231_11_1
1,4310002,11,1,15/02/2005 JSF-DICE QUE HAN QUITADO LOS BA?OS,,2014-09-03,1,1_4310002,1_4310002_11_1
1,4300063,91,1,**HAN CERRADO BAÑOS**,,2014-09-03,1,1_4300063,1_4300063_91_1
1,4300063,99,1,*** ALBARANES INDICAR: No.PEDIDO - No.LINEA - CTA. - PRECIO,,2014-09-03,1,1_4300063,1_4300063_99_1
1,4300587,11,1,OCT/04 SIN BAÑOS -PASA A 4301489 2 PRINTED CIRCUIT BOARDS SL,,2014-09-03,1,1_4300587,1_4300587_11_1
1,4300305,11,1,02/03/2005 JSF. DICE CERRO BAÑOS,,2014-09-03,1,1_4300305,1_4300305_11_1
1,4301011,91,2,TIENEN PINTURA PERO NO USAN GANCHOS.JSF,,2014-09-03,1,1_4301011,1_4301011_91_2
1,4301011,91,3,EMPRESA DE BAÑOS COATINGS METALLICA (RIPOLLET),,2014-09-03,1,1_4301011,1_4301011_91_3
1,4301011,91,4,**13/03/03 JSF PASA- HAN CERRADO**,,2014-09-03,1,1_4301011,1_4301011_91_4
1,4000163,3,2,"DIAM.20x10mm.(PESO BOLA 15 GR)PRECIO DEL DIA A 1495,-PTAS/KG",,2014-09-03,1,1_4000163,1_4000163_3_2
1,4000163,4,1,MOLDE DIAM.50x1350mm -- MOLDE DIAM.40x750mm,,2014-09-03,1,1_4000163,1_4000163_4_1
1,4000163,5,1,"40-3, 40-3D, 50-3, 50-4, 70-5, 85-6, 100-10",,2014-09-03,1,1_4000163,1_4000163_5_1
1,4000163,5,2,"40-3, 50-4, 70-5, 85-6 ---- MEDIDAS ALTA 10, BAJA 5",,2014-09-03,1,1_4000163,1_4000163_5_2
1,4000163,5,3,"100-10 ---- MEDIDAS ALTA 15, BAJA 8 ---- PESO 12,10 KG/METRO",,2014-09-03,1,1_4000163,1_4000163_5_3
1,4000163,5,4,MOLDE ESTRIADO DE 200x300mm - MOLDE PLANO DE 150x10 y 150x20,,2014-09-03,1,1_4000163,1_4000163_5_4
1,4000163,5,5,MOLDE ESTRIADO DE 300x200x15mm Y 600x100x10/15mm(CO.GRABEDAD,,2014-09-03,1,1_4000163,1_4000163_5_5
1,4000163,5,6,MOLDE CERRADO 1200x100x10mm,,2014-09-03,1,1_4000163,1_4000163_5_6
1,4000163,5,7,PORCENTAJE SUPERIOR 10% ESTAÑO NO PUEDE EXTRUSIONAR.,,2014-09-03,1,1_4000163,1_4000163_5_7
1,4000163,5,8,PAQUETE 5Kg BARRITAS D6 50Pb+50Sn y BARRITAS 40Pb+60Sn,,2014-09-03,1,1_4000163,1_4000163_5_8
1,4000163,5,9,"CARRETES 250gr D2mm 50Pb+50Sn, 97Sn+3Cu, 97Sn+3Ag",,2014-09-03,1,1_4000163,1_4000163_5_9
1,4301378,91,1,**PROXIMO PEDIDO PAGO  MANDARA PAGARE CON EL,,2014-09-03,1,1_4301378,1_4301378_91_1
1,4301378,91,2,VENCIMIENTO CORRESPONDIENTE**,,2014-09-03,1,1_4301378,1_4301378_91_2
1,4301378,91,3,**PASA AL N.4301500 MASA** **HA SIDO ABSORVIDO**,,2014-09-03,1,1_4301378,1_4301378_91_3
1,4301393,99,1,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301393,1_4301393_99_1
1,4000518,1,1,HORARIO DE 7H A 21H,,2014-09-03,1,1_4000518,1_4000518_1_1
1,4301492,11,2,JULIO/04 HACEMOS MUESTRA DE PLASTISOLAR PLOMO CON BLANCO+,,2014-09-03,1,1_4301492,1_4301492_11_2
1,4301492,11,3,LUMINISCENTE (VERDE Y NARANJA)-EL PLASTISOL ES DE ELLOS,,2014-09-03,1,1_4301492,1_4301492_11_3
1,4000022,91,1,2005 +6% - 2006 +7% - 2008 +8% - 2010 + % - 2011 + %,,2014-09-03,1,1_4000022,1_4000022_91_1
1,4300099,91,1,***2002 SUSPENSION DE PAGOS***  HAY ACUERDO FIRMADO,,2014-09-03,1,1_4300099,1_4300099_91_1
1,4300099,99,1,MAIG/2003 RENEGOCIADA DEUTA 50% ANY 2004 - 50% ANY 2005,,2014-09-03,1,1_4300099,1_4300099_99_1
1,4300099,99,2,***2005 SUSPENSION DE PAGOS*** ?,,2014-09-03,1,1_4300099,1_4300099_99_2
1,4301107,90,1,"FRA.5057 VTO.03/03/2005 168,25.-EUR COBRAT 20/05/2005",,2014-09-03,1,1_4301107,1_4301107_90_1
1,4301107,91,1,AVISAR AL CLIENTE PARA QUE PASE ORDEN A LA AGENCIA TTES.,,2014-09-03,1,1_4301107,1_4301107_91_1
1,4301233,99,1,"PENDENT COBRO FRA.50145 Vt. 15/06/2005 219,94.-Eur.",,2014-09-03,1,1_4301233,1_4301233_99_1
1,4301210,10,1,CATODO A TRAVES DE AUJOR,,2014-09-03,1,1_4301210,1_4301210_10_1
1,4301444,99,2,*** COBRAT 11/07/2005.,,2014-09-03,1,1_4301444,1_4301444_99_2
1,4301509,99,2,"PENDIENTE FRA.50341 DE FECHA 15/06/05 127,31.-Eur.",,2014-09-03,1,1_4301509,1_4301509_99_2
1,4301509,99,3,COBRADES 11/07/2005,,2014-09-03,1,1_4301509,1_4301509_99_3
1,4301361,11,1,ANTES ESTABA CON TORREMOCHA.,,2014-09-03,1,1_4301361,1_4301361_11_1
1,4301361,11,2,ZINCADO,,2014-09-03,1,1_4301361,1_4301361_11_2
1,4301048,11,1,JSF-VISITA-PASA BAÑOS A MALPICA NIQUELADOS,,2014-09-03,1,1_4301048,1_4301048_11_1
1,4300987,11,1,JSF-VISITA-LE TRABAJA BENITO PEIRO,,2014-09-03,1,1_4300987,1_4300987_11_1
1,4301581,11,1,CONTACTO A TRAVES DE TECNICAS REUNIDAS SA,,2014-09-03,1,1_4301581,1_4301581_11_1
1,4300648,11,1,ZINC-PLATA-NIQUEL-CROMO-PULIDO-RESTAURACION,,2014-09-03,1,1_4300648,1_4300648_11_1
1,4310088,11,1,ZINC-CADMIO-ESTAÑO-PAVONADO,,2014-09-03,1,1_4310088,1_4310088_11_1
1,4310089,11,1,CROMO-RURO,,2014-09-03,1,1_4310089,1_4310089_11_1
1,4301611,90,1,ENVIO A PORTES PAGADOS Y CARGADOS EN FACTURA,,2014-09-03,1,1_4301611,1_4301611_90_1
1,4300006,90,1,ESTAN EN CONCURSO DE ACREEDORES,inagasa2,2015-03-11,1,1_4300006,1_4300006_90_1
1,4000499,1,1,"HORARIO OFICINA ""Lu-Ju. 9-13 16-19"" "" Vi.9-14""",,2014-09-03,1,1_4000499,1_4000499_1_1
1,4300788,11,1,HORARIO DE 7:45 A 14:15,,2014-09-03,1,1_4300788,1_4300788_11_1
1,4310090,11,1,ANTIGUOS TRABAJADORES DE SIDASA PORTUGAL-INCIAN ACTIV.ENE/05,,2014-09-03,1,1_4310090,1_4310090_11_1
1,4301211,99,1,FACTURA QUINCENAL,,2014-09-03,1,1_4301211,1_4301211_99_1
1,4301107,90,2,"15/09/05-PENDENT COBRA FRA.5398 Vt.15/8/05  664,87.-Eur.",,2014-09-03,1,1_4301107,1_4301107_90_2
1,4301497,90,1,"15/09/05-PENDENT COBRA FRA.50399 Vt.13/07/05  559,86.-Eur.",,2014-09-03,1,1_4301497,1_4301497_90_1
1,4300013,90,1,PONER No. DE PEDIDO O PERSONA QUE LO HA PEDIDO EN LOS,,2014-09-03,1,1_4300013,1_4300013_90_1
1,4301185,90,1,15/09/2005-NO ENTREGAR QUE NO S'HAGI FET LA FACTURA I COBRAT,,2014-09-03,1,1_4301185,1_4301185_90_1
1,4301213,11,1,ANTES UNITEK-UNITED TECHNOLOGY SA. QUE SE HAN FUSIONADO,,2014-09-03,1,1_4301213,1_4301213_11_1
1,4300106,99,1,FRA.50421 Vto.26/10/2005 APLAZAN Vto. 09/11/2005,,2014-09-03,1,1_4300106,1_4300106_99_1
1,4301107,90,3,19/09/2005-FRA. 5398 ARRIBA PAGARE VT.10/10/2005,,2014-09-03,1,1_4301107,1_4301107_90_3
1,4000564,11,1,"CUBAS DE 600mm de ANCHURA, ---MEDIDA UTIL 350mm---",,2014-09-03,1,1_4000564,1_4000564_11_1
1,4000618,11,1,"HORARIO MILAGROS MARTES 9-17H, JUEVES 9-14H, VIERNES 9-17H",,2014-09-03,1,1_4000618,1_4000618_11_1
1,4100188,90,1,A 30/06/98 CAMBIA DE NOMBRE.,,2014-09-03,1,1_4100188,1_4100188_90_1
1,4100188,90,2,A 01/09/2007 CAMBIA DE NOMBRE.,,2014-09-03,1,1_4100188,1_4100188_90_2
1,4301154,99,1,"20/09/05-PENDENT COBRAR FRA.5473 Vt.09/09/05 903,42.-Eur.",,2014-09-03,1,1_4301154,1_4301154_99_1
1,4300013,90,2,ALBARANES Y FACTURAS,,2014-09-03,1,1_4300013,1_4300013_90_2
1,4301509,99,5,COBRADA 01/02/2006 FRA. 50474,,2014-09-03,1,1_4301509,1_4301509_99_5
1,4301127,11,3,"TRABAJAR CON ELLOS, MUY PUÑETEROS Y NO VAN BIEN ECONOMICAMEN",,2014-09-03,1,1_4301127,1_4301127_11_3
1,4300119,91,1,**2004-CARTA DEVUELTO-CERRO**,,2014-09-03,1,1_4300119,1_4300119_91_1
1,4300119,91,2,**CREAN OTRA EMPRESA CROMADOS FRENERIA S.L.**,,2014-09-03,1,1_4300119,1_4300119_91_2
1,4300040,99,1,"04/10-PENDENT COBRO FRA. 50478  Vt. 15/09/05 65,89.-Eur",,2014-09-03,1,1_4300040,1_4300040_99_1
1,4301509,99,4,"PENDENT FRA.50474 Vt.10/09/2005 23,94.-Eur.",,2014-09-03,1,1_4301509,1_4301509_99_4
1,4300981,91,1,DEBEN RECIBIR LAS FACTURAS DENTRO DE LOS 10 DIAS SIGUIENTES,,2014-09-03,1,1_4300981,1_4300981_91_1
1,4300880,99,2,VCTOS A 90 DIAS F.F. DIA 25 RECEPCION DE FACTURA,,2014-09-03,1,1_4300880,1_4300880_99_2
1,4300106,99,2,FRA.50505 Vto. 26/12/2005 APLAZAN Vto. 11/01/2006,,2014-09-03,1,1_4300106,1_4300106_99_2
1,4300040,99,2,14/10- COBRO FRA. 50478,,2014-09-03,1,1_4300040,1_4300040_99_2
1,4301043,90,2,20/05/2005-PAGADA FRA.5005,,2014-09-03,1,1_4301043,1_4301043_90_2
1,4301438,91,2,21/10/05*** COBRADA FRA. 50350,,2014-09-03,1,1_4301438,1_4301438_91_2
1,4301228,11,1,OCT/06 ECUACOBRE FV SA - GRIFERIA Y SANITARIOS SA -,,2014-09-03,1,1_4301228,1_4301228_11_1
1,4301228,11,3,LAS CUATRO SE HAN FUSIONADO EN: F.V. -AREA ANDINA S.A.,,2014-09-03,1,1_4301228,1_4301228_11_3
1,4301228,11,2,FRANZ VIEGENENER SA - INDUSTRIA EXPORTADORA SAN PIETRO,,2014-09-03,1,1_4301228,1_4301228_11_2
1,4301063,11,1,**JSF CERRADA 1997*,,2014-09-03,1,1_4301063,1_4301063_11_1
1,4300725,90,2,               O A LA OTRA.(SEGUN CONVERSACION TELEFONICA),,2014-09-03,1,1_4300725,1_4300725_90_2
1,4300981,91,2,A LA EMISION DE LA MISMA,,2014-09-03,1,1_4300981,1_4300981_91_2
1,4000038,11,1,"HORARIO DE 8,30 A 14 y DE 15 A 17,30",,2014-09-03,1,1_4000038,1_4000038_11_1
1,4000038,12,1,PATRON: DESARROLLO + 60mm - 15mm COSTURA,,2014-09-03,1,1_4000038,1_4000038_12_1
1,4300675,90,1,CARTA DEL 22/05/2000 NO ENTREGAR LOS 2 ULTIMOS DIA DE MES.,,2014-09-03,1,1_4300675,1_4300675_90_1
1,4301005,90,2,PEDIR LOS DATOS DEL BANCO O CAJA,,2014-09-03,1,1_4301005,1_4301005_90_2
1,4300953,90,1,ENVIAR FACTURAS A LOGROÑO.,,2014-09-03,1,1_4300953,1_4300953_90_1
1,4301519,99,1,"PENDENT DE COBRO FRA. 50564 VT.29/10/2005 IMPORT 160,66.-Eur",,2014-09-03,1,1_4301519,1_4301519_99_1
1,4300983,90,1,JSF- HAN CERRADO,,2014-09-03,1,1_4300983,1_4300983_90_1
1,4301381,2,1,"30/09/2004 COBRADO 639,86,-",,2014-09-03,1,1_4301381,1_4301381_2_1
1,4300087,99,2,09/11/2005 COBRADA FRA. 50479,,2014-09-03,1,1_4300087,1_4300087_99_2
1,4301122,91,1,UNA SOLA FACTURA MENSUAL,,2014-09-03,1,1_4301122,1_4301122_91_1
1,4300292,99,1,PAGA CUANDO LE DA LA GANA SE TIENE QUE IR 2 o 3 VECES,,2014-09-03,1,1_4300292,1_4300292_99_1
1,4300872,11,1,JUL/08 ENVIO INF.EMAIL PRODUC.ANODIZADO,,2014-09-03,1,1_4300872,1_4300872_11_1
1,4301519,99,2,FRA.50564 COBRADA 14/11/2005.,,2014-09-03,1,1_4301519,1_4301519_99_2
1,4300610,91,1,01/01/2006 UNICA FACTURA A FINAL DE MES,,2014-09-03,1,1_4300610,1_4300610_91_1
1,4301508,11,1,COJEN EL TRABAJO DE BALLOUT Y PARTE EL PERSONAL,,2014-09-03,1,1_4301508,1_4301508_11_1
1,4301508,11,2,MONTAN NUEVA EMPRESA PARA ESTAMPACION: ES.T.AGRUP.S.L.,,2014-09-03,1,1_4301508,1_4301508_11_2
1,4301523,11,1,EMPRESA CREADA DE 4301508 INDUSTRIA DE MENAJE ROCH SL.,,2014-09-03,1,1_4301523,1_4301523_11_1
1,4300013,99,1,26/09/2005***FACTURA POR PEDIDO.,,2014-09-03,1,1_4300013,1_4300013_99_1
1,4300872,11,2,SEP/08 EMAIL POR NO HABER CONTESTADO,,2014-09-03,1,1_4300872,1_4300872_11_2
1,4301242,11,1,28/12/2005 JSD- HAN QUITADO BAÑOS,,2014-09-03,1,1_4301242,1_4301242_11_1
1,4300880,99,1,**** OJO!!!! APLAZAN LOS PAGOS SIN AVISAR.,,2014-09-03,1,1_4300880,1_4300880_99_1
1,4300830,11,1,SOLO FOSFATADO,,2014-09-03,1,1_4300830,1_4300830_11_1
1,4300725,99,2,UNA FACTURA A FINAL DE MES (DEBEN RECIBIR FRA. ANTES DIA 10,,2014-09-03,1,1_4300725,1_4300725_99_2
1,4300725,99,3,COBRAT FRA.50370  05/12/2005,,2014-09-03,1,1_4300725,1_4300725_99_3
1,4301190,99,2,ADELANTAR FRA A GERMAN RODRIGUEZ cyc.admon1@grupocropu.com,,2014-09-03,1,1_4301190,1_4301190_99_2
1,4000314,11,1,"HORARIO DE 7,00-13,00 y DE 15,00-18,00",,2014-09-03,1,1_4000314,1_4000314_11_1
1,4000314,12,1,TEFLON-TEFLON CONDUCTIVO-TEFLON REST-HALAR-TESTRON,,2014-09-03,1,1_4000314,1_4000314_12_1
1,4000314,12,2,COAT178    COAT45,,2014-09-03,1,1_4000314,1_4000314_12_2
1,4301520,11,1,LES ASESORA EL SR.ANTONIO CALVO (ANTIGUO TRABAJADOR DE CASA),,2014-09-03,1,1_4301520,1_4301520_11_1
1,4301107,90,5,07/03/2006-FR.5622 ARRIBA PAGARE VT.08/03/2006,,2014-09-03,1,1_4301107,1_4301107_90_5
1,4300813,99,1,FACTURA FINAL DE MES,,2014-09-03,1,1_4300813,1_4300813_99_1
1,4301164,99,1,FACTURA QUINCENAL,,2014-09-03,1,1_4301164,1_4301164_99_1
1,4301489,11,1,ANTES 2 PRINTED CIRCUIT BOARDS S.L. - ANTES SIPEL,,2014-09-03,1,1_4301489,1_4301489_11_1
1,4301162,11,1,**JSF CERRADA 2009**,,2014-09-03,1,1_4301162,1_4301162_11_1
1,4301269,90,1,DEBEN RECIBIR LA FACTURA DENTRO DE LOS 10 DIAS SIGUIENTES,,2014-09-03,1,1_4301269,1_4301269_90_1
1,4301269,90,2,DE LA FECHA DE EMISION,,2014-09-03,1,1_4301269,1_4301269_90_2
1,4301211,2,1,MAQUINARIA PARA INDUSTRIA CARNICA,,2014-09-03,1,1_4301211,1_4301211_2_1
1,4000437,11,1,"enero/06 SERVICIO CORTE TUBO, CIZALLA >10mm",,2014-09-03,1,1_4000437,1_4000437_11_1
1,4300692,99,2,07/03/2006 -REBUT PAGARE VT.05/03/2006,,2014-09-03,1,1_4300692,1_4300692_99_2
1,4301024,10,2,CERBAL TEL.938504898 FAX 938505317 JOAN DOT,,2014-09-03,1,1_4301024,1_4301024_10_2
1,4000553,2,1,horario recogidas 8h-12h30' 15h30'-18h viernes solo mañanas,,2014-09-03,1,1_4000553,1_4000553_2_1
1,4300940,91,1,UNA SOLA FACTURA A FINAL DEL MES - DEBEN RECIBIRLA ANTES DEL,,2014-09-03,1,1_4300940,1_4300940_91_1
1,4300940,91,2,DIA 5 DEL MES SIGUIENTE.,,2014-09-03,1,1_4300940,1_4300940_91_2
1,4000493,2,1,HORARIO DE 8H - 13H y DE 14H - 17H,,2014-09-03,1,1_4000493,1_4000493_2_1
1,4000477,11,1,HORARIO 8H-14H y 15H-18H,,2014-09-03,1,1_4000477,1_4000477_11_1
1,4300106,99,3,JSF- CONTRASTA INFORMACION DE CIRRE DE LAS DOS FACTORIAS,,2014-09-03,1,1_4300106,1_4300106_99_3
1,4000256,11,1,HORARIO SAN BOI A PARTIR DEL 04/06/2007,,2014-09-03,1,1_4000256,1_4000256_11_1
1,4000256,11,2,LUNES-JUEVES DE 7H-13H y 15-19H VIERNES DE 7-13H y 15-18H,,2014-09-03,1,1_4000256,1_4000256_11_2
1,4301107,90,4,"PENDENT COBRO FRA.5622 Vt.30/12/05 IMPORT 202,54.-Eur.",,2014-09-03,1,1_4301107,1_4301107_90_4
1,4301107,99,1,"**** MAL PAGADOR,  QUITO DT.  P.P. *****",,2014-09-03,1,1_4301107,1_4301107_99_1
1,4301393,99,2,"DEBEN FRA.50170 VTO.15/04/2005 282,48.-EUR.",,2014-09-03,1,1_4301393,1_4301393_99_2
1,4300054,11,1,JSF **CERRO**,,2014-09-03,1,1_4300054,1_4300054_11_1
1,4000451,11,1,***CIERRAN EN NOV/2010***,,2014-09-03,1,1_4000451,1_4000451_11_1
1,4000033,11,1,****DICI/2008 CIERRA****,,2014-09-03,1,1_4000033,1_4000033_11_1
1,4000094,11,1,***DICI/09 CIERRA*** PASA A ROFIER DE JUAN MIGUEL RODES,,2014-09-03,1,1_4000094,1_4000094_11_1
1,4301393,99,3,COBRADO FRA.50170 15/05/2005,,2014-09-03,1,1_4301393,1_4301393_99_3
1,4301497,90,2,30/12/2005 - COBRADA FRA. 50399,,2014-09-03,1,1_4301497,1_4301497_90_2
1,4300614,99,1,UNA FACTURA MENSUAL HAN DE RECIBIR ANTES DIA 10 MES SIGUIENT,,2014-09-03,1,1_4300614,1_4300614_99_1
1,4301254,11,1,26/01/2006 VISITA JSF- HAN CERRADO A FINAL 2005,,2014-09-03,1,1_4301254,1_4301254_11_1
1,4301651,11,1,GRUPO TALLERES TOUS,,2014-09-03,1,1_4301651,1_4301651_11_1
1,4000372,91,2,AÑO 2006 A PARTIR DE MARZO AUMENTO DEL 4%,,2014-09-03,1,1_4000372,1_4000372_91_2
1,4000401,11,1,"AUMENTOS 2001 +3,5% - 2002 +3% - 2003 +5% - 2004 +5%",,2014-09-03,1,1_4000401,1_4000401_11_1
1,4300293,15,1,***JSF CERRADA***,inagasa2,2017-10-23,1,1_4300293,1_4300293_15_1
1,4301585,11,1,UNA FACTURA MENSUAL,,2014-09-03,1,1_4301585,1_4301585_11_1
1,4300625,11,2,JSF-CERRO AÑO 2003 REGISTRO 562249 VIZCAYA,,2014-09-03,1,1_4300625,1_4300625_11_2
1,4301393,99,4,"DEBEN FRA.60051 VTO.15/02/2005 294,98.-EUR.",,2014-09-03,1,1_4301393,1_4301393_99_4
1,4301393,99,5,DESPUES DE 2 RECLAMACIONES COBRADO 28/02/2006 FRA.60051,,2014-09-03,1,1_4301393,1_4301393_99_5
1,4300614,99,2,OJO**PROXIMO PEDIDO CONFIRMAR CONDICIONES PAGO 60 ó 90 DIAS,,2014-09-03,1,1_4300614,1_4300614_99_2
1,4301381,1,1,04/08/2004 RECIBO JULIO DEVUELTO 639.86+4.45,,2014-09-03,1,1_4301381,1_4301381_1_1
1,4000553,2,2,"ENDEREZAR Y CORTAR PRECIO MINIMO 30,40 EUROS ó 0,385 EURO/KG",,2014-09-03,1,1_4000553,1_4000553_2_2
1,4000553,2,3,01/06/06 DEJAN DE SUMINISTRAR ALAMBRES DE ACERO,,2014-09-03,1,1_4000553,1_4000553_2_3
1,4000553,2,4,TRANSWORD 2002 SL TEL.934187822 FAX.934179466,,2014-09-03,1,1_4000553,1_4000553_2_4
1,4000553,2,5,TREFILEUROPE IBERICA TEL.934143864 - FAX.932013558,,2014-09-03,1,1_4000553,1_4000553_2_5
1,4301022,90,1,UNICA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301022,1_4301022_90_1
1,4300013,99,2,22/03/2006 COBRADA FRA. 50637 Vt.25/02/2006,,2014-09-03,1,1_4300013,1_4300013_99_2
1,4000141,11,1,***CERRO***,,2014-09-03,1,1_4000141,1_4000141_11_1
1,4000582,11,1,***CERRO AÑO 2010***,,2014-09-03,1,1_4000582,1_4000582_11_1
1,4300111,90,2,22/09/05- FRA. 50467 COBRADA,,2014-09-03,1,1_4300111,1_4300111_90_2
1,4300111,90,3,FRA.50577 Vt.25/10/2005 COBRADA 08/11/2005.,,2014-09-03,1,1_4300111,1_4300111_90_3
1,4300111,90,4,FRA.60116 Vt.28/02/2006 COBRADA 23/03/2006.,,2014-09-03,1,1_4300111,1_4300111_90_4
1,4301301,11,1,JSF-AÑO 2009 EN CONCURSO ACREEDORES,,2014-09-03,1,1_4301301,1_4301301_11_1
1,4000522,91,1,"HORARIO L-J DE 8:30-13:00 y 15:00-18:00, VIERNES 8:30-13:00",,2014-09-03,1,1_4000522,1_4000522_91_1
1,4301402,99,1,"PENDENT COBRO FRA.60061 Vt.25/02/06 IMPORT 227,88.-EUR.",,2014-09-03,1,1_4301402,1_4301402_99_1
1,4301690,91,3,                               1050-061  LISBOA (PORTUGAL),inagasa1,2015-03-04,1,1_4301690,1_4301690_91_3
1,4300953,11,1,FISTAS PATRONALES POR SAN MATEO 20/10,,2014-09-03,1,1_4300953,1_4300953_11_1
1,4300001,90,1,SEPT/06 SUSPENSION DE PAGOS,,2014-09-03,1,1_4300001,1_4300001_90_1
1,4300111,90,5,"PENDENT COBRO FRA.60190 Vt.30/03/06 IMPORT 2.728,61.-EUR.",,2014-09-03,1,1_4300111,1_4300111_90_5
1,4300111,90,6,18/04/2006 COBRADA FRA. 60190,,2014-09-03,1,1_4300111,1_4300111_90_6
1,4301402,99,2,07/06/06-COBRADA FRA.60061,,2014-09-03,1,1_4301402,1_4301402_99_2
1,4301069,90,1,ENVIAR FRAS.: DPTO.CUENTAS CORRIENTES Y FACTURACION,,2014-09-03,1,1_4301069,1_4301069_90_1
1,4301069,90,2,"APARTADO CORREOS, 91   08760 MARTORELL",,2014-09-03,1,1_4301069,1_4301069_90_2
1,4301521,90,1,ENVIAR PORTES PAGADOS Y CARGAR EN FACTURA,,2014-09-03,1,1_4301521,1_4301521_90_1
1,4301521,11,1,27/06/2006 tel.961322457 OFRECEN 5 RECTIFICADORES,,2014-09-03,1,1_4301521,1_4301521_11_1
1,4301024,11,1,HORARIO DE 8H-14H y 16H-20H,,2014-09-03,1,1_4301024,1_4301024_11_1
1,4301600,11,1,ENERO/2008 ERA LINECROM,,2014-09-03,1,1_4301600,1_4301600_11_1
1,4301122,91,2,DEBEN RECIBIR FACTURA MAXIMO DIA 10 DEL MES SIGUIENTE,,2014-09-03,1,1_4301122,1_4301122_91_2
1,4000428,11,1,HORARIO DE 8:00-13:00 Y 15:00-17:30,,2014-09-03,1,1_4000428,1_4000428_11_1
1,4301658,90,1,FACTURA MENSUAL,,2014-09-03,1,1_4301658,1_4301658_90_1
1,4000063,2,1,"25/5/98 PRECIO PIVOTE D40 I.D. ELECTROQUIMICA A 250,-PTAS",,2014-09-03,1,1_4000063,1_4000063_2_1
1,4000063,3,1,"CHAPA TALADRADA A 460,-PTAS C/U.",,2014-09-03,1,1_4000063,1_4000063_3_1
1,4000063,4,1,"02/10/2003 OFERTA 6MT TI C/9,5 A 16,29E/M -",,2014-09-03,1,1_4000063,1_4000063_4_1
1,4000063,4,2,"2MT TI C/12,7 A 29E/M - 1MT TI D16 A 54,93E/M",,2014-09-03,1,1_4000063,1_4000063_4_2
1,4000563,2,2,HORARIO RUBI L/JUEVES 7:30-17:30  V DE 8H-14H,,2014-09-03,1,1_4000563,1_4000563_2_2
1,4301785,90,1,ENVIAR FACTURES A (08251)SANTPEDOR,inagasa1,2017-11-23,1,1_4301785,1_4301785_90_1
1,4301612,90,1,FALTAN DATOS BANCARIOS PARA LA DOMICILIACION,,2014-09-03,1,1_4301612,1_4301612_90_1
1,4301612,90,2,ENVIO A PORTES PAGADOS Y CARGADO EN FACTURA,,2014-09-03,1,1_4301612,1_4301612_90_2
1,4000643,11,1,HORARIO 8H-13H y 15:30H-17H,,2014-09-03,1,1_4000643,1_4000643_11_1
1,4301613,11,1,ANTES JIMENES CASTRO S.L.,,2014-09-03,1,1_4301613,1_4301613_11_1
1,4000298,90,1,"A PARTIR 02/07/2007 AUMENTO 4,5% ANOIDZADO Y LACADOS 3,5%",,2014-09-03,1,1_4000298,1_4000298_90_1
1,4301271,90,1,ENVIO PORTE PAGADO CON CARGO EN FACTURA,,2014-09-03,1,1_4301271,1_4301271_90_1
1,4000531,2,2,HORARIO RIPOLLET DE 7:00 - 15:00h,,2014-09-03,1,1_4000531,1_4000531_2_2
1,4301600,90,1,ENVIO DE FACTURAS A DEARTE (NAVARRA),,2014-09-03,1,1_4301600,1_4301600_90_1
1,4300181,90,1,CIERRA EN AGOSTO/07,,2014-09-03,1,1_4300181,1_4300181_90_1
1,4301602,99,1,PROVEEDOR DE MAESTRANZA AEREA DE SEVILLA,,2014-09-03,1,1_4301602,1_4301602_99_1
1,4301603,11,1,TAMBIEN TIENEN EMPRES 1421-MONTAJES SEFERSA S.L.,,2014-09-03,1,1_4301603,1_4301603_11_1
1,4300617,11,1,TEKNIA DEIS -Pol.Ind.Eixample Compte MonteMoli-PARETS DEL,,2014-09-03,1,1_4300617,1_4300617_11_1
1,4300617,11,2,VALLES-TEL. 935730314,,2014-09-03,1,1_4300617,1_4300617_11_2
1,4301506,99,1,ADELANTAR FRA. POR FAX. CIERRA 04/05 DE CADA MES,,2014-09-03,1,1_4301506,1_4301506_99_1
